oktmo,name,year,whereabouts,total saldo
41648170,Форносовское,2015,"Миграция, всего",-54.0
41648170,Форносовское,2016,"Миграция, всего",-51.0
41648170,Форносовское,2017,"Миграция, всего",-36.0
41648170,Форносовское,2018,"Миграция, всего",-58.0
41648170,Форносовское,2019,"Миграция, всего",-26.0
41648170,Форносовское,2021,"Миграция, всего",-38.0
41648170,Форносовское,2022,"Миграция, всего",-29.0
41648418,Нурминское,2011,"Миграция, всего",63.0
41648418,Нурминское,2012,"Миграция, всего",41.0
41648418,Нурминское,2013,"Миграция, всего",45.0
41648418,Нурминское,2014,"Миграция, всего",35.0
41648418,Нурминское,2015,"Миграция, всего",-97.0
41648418,Нурминское,2016,"Миграция, всего",-48.0
41648418,Нурминское,2017,"Миграция, всего",-77.0
41648418,Нурминское,2018,"Миграция, всего",-63.0
41648418,Нурминское,2019,"Миграция, всего",-12.0
41648418,Нурминское,2020,"Миграция, всего",-47.0
41648418,Нурминское,2021,"Миграция, всего",-1.0
41648418,Нурминское,2022,"Миграция, всего",0.0
41648430,Лисинское,2011,"Миграция, всего",61.0
41648430,Лисинское,2012,"Миграция, всего",191.0
41648430,Лисинское,2013,"Миграция, всего",-19.0
41648430,Лисинское,2014,"Миграция, всего",17.0
41648430,Лисинское,2015,"Миграция, всего",-32.0
41648430,Лисинское,2016,"Миграция, всего",-62.0
41648430,Лисинское,2017,"Миграция, всего",-45.0
41648430,Лисинское,2018,"Миграция, всего",0.0
41648430,Лисинское,2019,"Миграция, всего",-110.0
41648430,Лисинское,2021,"Миграция, всего",-51.0
41648430,Лисинское,2022,"Миграция, всего",-84.0
41648443,Тельмановское,2011,"Миграция, всего",1754.0
41648443,Тельмановское,2012,"Миграция, всего",1175.0
41648443,Тельмановское,2013,"Миграция, всего",440.0
41648443,Тельмановское,2014,"Миграция, всего",305.0
41648443,Тельмановское,2015,"Миграция, всего",-51.0
41648443,Тельмановское,2016,"Миграция, всего",4.0
41648443,Тельмановское,2017,"Миграция, всего",373.0
41648443,Тельмановское,2018,"Миграция, всего",-473.0
41648443,Тельмановское,2019,"Миграция, всего",-58.0
41648443,Тельмановское,2020,"Миграция, всего",-357.0
41648443,Тельмановское,2021,"Миграция, всего",-124.0
41648443,Тельмановское,2022,"Миграция, всего",-284.0
41648444,Трубникоборское,2011,"Миграция, всего",52.0
41648444,Трубникоборское,2012,"Миграция, всего",28.0
41648444,Трубникоборское,2013,"Миграция, всего",87.0
41648444,Трубникоборское,2014,"Миграция, всего",-39.0
41648444,Трубникоборское,2015,"Миграция, всего",15.0
41648444,Трубникоборское,2016,"Миграция, всего",-6.0
41648444,Трубникоборское,2017,"Миграция, всего",-9.0
41648444,Трубникоборское,2018,"Миграция, всего",2.0
41648444,Трубникоборское,2019,"Миграция, всего",-2.0
41648444,Трубникоборское,2020,"Миграция, всего",-28.0
41648444,Трубникоборское,2021,"Миграция, всего",-40.0
41648444,Трубникоборское,2022,"Миграция, всего",-15.0
41648452,Федоровское,2011,"Миграция, всего",71.0
41648452,Федоровское,2012,"Миграция, всего",117.0
41648452,Федоровское,2013,"Миграция, всего",181.0
41648452,Федоровское,2014,"Миграция, всего",134.0
41648452,Федоровское,2015,"Миграция, всего",-179.0
41648452,Федоровское,2016,"Миграция, всего",188.0
41648452,Федоровское,2017,"Миграция, всего",297.0
41648464,Шапкинское,2011,"Миграция, всего",31.0
41648464,Шапкинское,2012,"Миграция, всего",28.0
41648464,Шапкинское,2013,"Миграция, всего",18.0
41648464,Шапкинское,2014,"Миграция, всего",8.0
41648464,Шапкинское,2015,"Миграция, всего",-23.0
41648464,Шапкинское,2016,"Миграция, всего",-22.0
41648464,Шапкинское,2017,"Миграция, всего",-10.0
41648464,Шапкинское,2018,"Миграция, всего",-17.0
41648464,Шапкинское,2019,"Миграция, всего",-4.0
41648464,Шапкинское,2020,"Миграция, всего",-17.0
41648464,Шапкинское,2021,"Миграция, всего",-10.0
41648464,Шапкинское,2022,"Миграция, всего",16.0
41754000,Сосновоборский,2011,"Миграция, всего",1358.0
41754000,Сосновоборский,2012,"Миграция, всего",97.0
41754000,Сосновоборский,2013,"Миграция, всего",211.0
41754000,Сосновоборский,2014,"Миграция, всего",363.0
41754000,Сосновоборский,2015,"Миграция, всего",155.0
41754000,Сосновоборский,2016,"Миграция, всего",447.0
41754000,Сосновоборский,2017,"Миграция, всего",-11.0
