oktmo,name,year,whereabouts,saldo
41645477,Шугозерское,2017,Со странами СНГ,-2.0
41645477,Шугозерское,2017,Внешняя (для региона)  миграция,6.0
41645477,Шугозерское,2018,"Миграция, всего",-35.0
41645477,Шугозерское,2018,В пределах России,-29.0
41645477,Шугозерское,2018,Внутрирегиональная,-26.0
41645477,Шугозерское,2018,Межрегиональная,-3.0
41645477,Шугозерское,2018,Международная,-6.0
41645477,Шугозерское,2018,Со странами СНГ,-6.0
41645477,Шугозерское,2018,Внешняя (для региона)  миграция,-9.0
41645477,Шугозерское,2019,"Миграция, всего",-1.0
41645477,Шугозерское,2019,В пределах России,-6.0
41645477,Шугозерское,2019,Внутрирегиональная,-12.0
41645477,Шугозерское,2019,Межрегиональная,6.0
41645477,Шугозерское,2019,Международная,5.0
41645477,Шугозерское,2019,Со странами СНГ,5.0
41645477,Шугозерское,2019,Внешняя (для региона)  миграция,11.0
41645477,Шугозерское,2020,"Миграция, всего",-27.0
41645477,Шугозерское,2020,В пределах России,-28.0
41645477,Шугозерское,2020,Внутрирегиональная,-15.0
41645477,Шугозерское,2020,Межрегиональная,-13.0
41645477,Шугозерское,2020,Международная,1.0
41645477,Шугозерское,2020,Со странами СНГ,1.0
41645477,Шугозерское,2020,Внешняя (для региона)  миграция,-12.0
41645477,Шугозерское,2021,"Миграция, всего",-5.0
41645477,Шугозерское,2021,В пределах России,-15.0
41645477,Шугозерское,2021,Внутрирегиональная,-15.0
41645477,Шугозерское,2021,Межрегиональная,0.0
41645477,Шугозерское,2021,Международная,10.0
41645477,Шугозерское,2021,Со странами СНГ,10.0
41645477,Шугозерское,2021,Внешняя (для региона)  миграция,10.0
41645477,Шугозерское,2022,"Миграция, всего",-1.0
41645477,Шугозерское,2022,В пределах России,-12.0
41645477,Шугозерское,2022,Внутрирегиональная,2.0
41645477,Шугозерское,2022,Межрегиональная,-14.0
41645477,Шугозерское,2022,Международная,11.0
41645477,Шугозерское,2022,Со странами СНГ,11.0
41645477,Шугозерское,2022,Внешняя (для региона)  миграция,-3.0
41648000,Тосненский муниципальный район,2015,"Миграция, всего",-1402.0
41648000,Тосненский муниципальный район,2015,В пределах России,210.0
41648000,Тосненский муниципальный район,2015,Внутрирегиональная,39.0
41648000,Тосненский муниципальный район,2015,Межрегиональная,171.0
41648000,Тосненский муниципальный район,2015,Международная,-1612.0
41648000,Тосненский муниципальный район,2015,Со странами СНГ,-1616.0
41648000,Тосненский муниципальный район,2015,С другими зарубежными странами,4.0
41648000,Тосненский муниципальный район,2015,Внешняя (для региона)  миграция,-1441.0
41648000,Тосненский муниципальный район,2016,"Миграция, всего",193.0
41648000,Тосненский муниципальный район,2016,В пределах России,56.0
41648000,Тосненский муниципальный район,2016,Внутрирегиональная,-32.0
41648000,Тосненский муниципальный район,2016,Межрегиональная,88.0
